Wall time,Step,Value
1713900597.1204753,2073600,711.0
1713900599.8103218,2076160,1435.0
1713900603.0951338,2078720,1962.0
1713900605.7919803,2081280,301.0
1713900608.316836,2083840,1415.0
1713900610.9856842,2086400,852.0
1713900613.5725362,2088960,1438.0
1713900616.1493893,2091520,685.0
1713900618.7072427,2094080,846.0
1713900621.5160825,2096640,311.0
1713900624.3089228,2099200,680.0
1713900626.8317792,2101760,310.0
1713900629.3726337,2104320,300.0
1713900632.170474,2106880,305.0
1713900634.9573147,2109440,1415.0
1713900637.4951699,2112000,1128.0
1713900640.035026,2114560,1543.0
1713900642.518883,2117120,311.0
1713900644.9937418,2119680,699.0
1713900647.5845933,2122240,311.0
1713900650.0594528,2124800,821.0
1713900652.614307,2127360,1417.0
1713900655.134163,2129920,1413.0
1713900657.6640198,2132480,1524.0
1713900660.1668751,2135040,2024.0
1713900662.8977199,2137600,1150.0
1713900665.4915724,2140160,1130.0
1713900667.9904284,2142720,822.0
1713900670.509285,2145280,685.0
1713900673.1721325,2147840,311.0
1713900675.6939886,2150400,685.0
1713900678.193846,2152960,1130.0
1713900680.7157018,2155520,710.0
1713900683.3365521,2158080,1434.0
1713900685.8394094,2160640,1437.0
1713900688.3682659,2163200,312.0
1713900690.927119,2165760,709.0
1713900693.6489646,2168320,1126.0
1713900696.1388233,2170880,1236.0
1713900698.6876762,2173440,1129.0
1713900701.1745338,2176000,1804.0
1713900703.7173893,2178560,313.0
1713900706.214246,2181120,1244.0
1713900708.7741005,2183680,722.0
1713900711.2689571,2186240,722.0
1713900713.784814,2188800,2472.0
1713900716.2896714,2191360,2020.0
1713900718.8705251,2193920,1529.0
1713900721.3943808,2196480,2025.0
1713900724.247217,2199040,1417.0
1713900726.768076,2201600,1527.0
1713900729.4119213,2204160,1523.0
1713900732.0747705,2206720,1130.0
1713900734.5606277,2209280,1141.0
1713900737.1554806,2211840,1435.0
1713900739.6173387,2214400,1137.0
1713900742.4661763,2216960,1434.0
1713900745.183021,2219520,299.0
1713900747.6618798,2222080,1435.0
1713900750.1957345,2224640,1417.0
1713900753.024573,2227200,1128.0
1713900755.500432,2229760,898.0
1713900757.9792905,2232320,1129.0
1713900760.4901469,2234880,678.0
1713900762.9680054,2237440,722.0
1713900765.4328651,2240000,684.0
1713900767.9627202,2242560,313.0
1713900770.4435787,2245120,312.0
1713900772.9214373,2247680,670.0
1713900775.5282886,2250240,678.0
1713900778.0341454,2252800,1819.0
1713900780.5779998,2255360,1418.0
1713900783.347843,2257920,1521.0
1713900785.8796983,2260480,1153.0
1713900788.4025545,2263040,1435.0
1713900790.9294093,2265600,1126.0
1713900793.529262,2268160,305.0
1713900796.0331178,2270720,310.0
1713900798.526975,2273280,313.0
1713900801.1058276,2275840,1151.0
1713900803.6066856,2278400,722.0
1713900806.1485417,2280960,1521.0
1713900808.6403973,2283520,695.0
1713900811.223251,2286080,708.0
1713900813.927098,2288640,702.0
1713900816.4479527,2291200,865.0
1713900818.9898067,2293760,308.0
1713900821.5386608,2296320,1671.0
1713900824.0085196,2298880,1433.0
1713900826.5853727,2301440,705.0
1713900829.0732336,2304000,3161.0
1713900831.6030862,2306560,1436.0
1713900834.110943,2309120,1523.0
1713900836.6527982,2311680,314.0
1713900839.1166573,2314240,1130.0
1713900841.6415148,2316800,1529.0
1713900844.3163629,2319360,307.0
1713900846.9092128,2321920,1435.0
1713900849.4040704,2324480,826.0
1713900852.6768837,2327040,702.0
1713900855.5107224,2329600,688.0
1713900858.0845745,2332160,1129.0
1713900860.6824274,2334720,1954.0
1713900863.202282,2337280,695.0
1713900865.8061333,2339840,691.0
1713900868.6569927,2342400,1417.0
1713900871.4558766,2344960,1790.0
1713900874.5497503,2347520,722.0
1713900877.3556387,2350080,674.0
1713900879.96253,2352640,1431.0
1713900882.6544194,2355200,682.0
1713900885.4233057,2357760,311.0
1713900888.329188,2360320,312.0
1713900890.8870838,2362880,1129.0
1713900893.5069754,2365440,2769.0
1713900898.5947676,2370560,313.0
1713900901.1406627,2373120,2760.0
1713900903.8855517,2375680,1418.0
1713900906.5094438,2378240,314.0
1713900908.9993417,2380800,1676.0
1713900911.5732365,2383360,677.0
1713900914.063136,2385920,1678.0
1713900916.6190312,2388480,312.0
1713900919.1159284,2391040,1433.0
1713900921.6958222,2393600,1442.0
1713900924.1627214,2396160,1801.0
1713900926.6616218,2398720,1964.0
1713900929.236514,2401280,1959.0
1713900931.7474113,2403840,310.0
1713900934.4213018,2406400,314.0
1713900936.9421997,2408960,1962.0
1713900939.4710958,2411520,1804.0
1713900942.040991,2414080,2023.0
1713900944.5468886,2416640,1126.0
1713900947.102784,2419200,710.0
1713900949.6136801,2421760,696.0
1713900952.1205807,2424320,1519.0
1713900954.6504745,2426880,2747.0
1713900960.5462332,2432000,712.0
1713900963.5661106,2434560,1128.0
1713900966.6869829,2437120,845.0
1713900969.43287,2439680,1524.0
1713900972.0757613,2442240,674.0
1713900974.8236504,2444800,1417.0
1713900977.5625374,2447360,1673.0
1713900980.116433,2449920,1435.0
1713900982.63233,2452480,2472.0
1713900985.2362244,2455040,698.0
1713900988.106106,2457600,1417.0
1713900991.108984,2460160,1433.0
1713900994.348852,2462720,1803.0
1713900996.9317448,2465280,1433.0
1713900999.6566339,2467840,898.0
1713901002.4875193,2470400,1416.0
1713901005.1804078,2472960,1414.0
1713901008.0172923,2475520,1523.0
1713901010.7071815,2478080,2030.0
1713901013.3520732,2480640,1959.0
1713901016.0519629,2483200,1796.0
1713901018.6118581,2485760,1527.0
1713901021.1977525,2488320,314.0
1713901024.2156293,2490880,1528.0
1713901027.2925036,2493440,898.0
1713901029.8114011,2496000,1129.0
1713901032.384295,2498560,691.0
1713901035.075185,2501120,305.0
1713901253.4337113,2506240,313.0
1713901256.3045938,2508800,1128.0
1713901259.3004715,2511360,1435.0
1713901261.900367,2513920,1150.0
1713901265.454221,2516480,312.0
1713901268.6790893,2519040,2471.0
1713901271.259982,2521600,2762.0
1713901273.8498764,2524160,698.0
1713901276.7657578,2526720,314.0
1713901279.6826382,2529280,722.0
1713901282.4015265,2531840,1797.0
1713901285.3184078,2534400,1416.0
1713901287.8943021,2536960,315.0
1713901290.898179,2539520,1803.0
1713901294.3940363,2542080,683.0
1713901297.2939177,2544640,1793.0
1713901300.302796,2547200,312.0
1713901303.0686812,2549760,2020.0
1713901305.7285728,2552320,2757.0
1713901308.6694524,2554880,869.0
1713901314.7932022,2560000,1128.0
1713901331.3665247,2575360,1132.0
1713901334.0984137,2577920,722.0
1713901336.7923021,2580480,1137.0
1713901342.6320646,2585600,299.0
1713901350.7537313,2593280,1528.0
1713901353.4056249,2595840,1414.0
1713901356.4674976,2598400,898.0
1713901359.2533858,2600960,299.0
1713901362.02627,2603520,1136.0
1713901365.0601475,2606080,711.0
1713901367.8950307,2608640,680.0
1713901370.5959208,2611200,1416.0
1713901373.4488032,2613760,1957.0
1713901376.4196825,2616320,686.0
1713901379.5825527,2618880,1139.0
1713901382.5474322,2621440,687.0
1713901385.6503036,2624000,1419.0
1713901388.5291874,2626560,690.0
1713901391.6570578,2629120,1137.0
1713901394.2909503,2631680,821.0
1713901397.0698369,2634240,306.0
1713901399.7607288,2636800,1127.0
1713901402.776607,2639360,697.0
