Wall time,Step,Value
1713902957.9457524,642560,1408.0
1713902960.5666971,645120,1526.0
1713902963.1306436,647680,1422.0
1713902965.7235906,650240,698.0
1713902968.2405384,652800,692.0
1713902970.9064815,655360,307.0
1713902973.459431,657920,1407.0
1713902976.3003688,660480,312.0
1713902978.9263134,663040,1405.0
1713902981.576258,665600,696.0
1713902986.8131487,670720,1399.0
1713902989.3740952,673280,1514.0
1713902992.0140402,675840,310.0
1713902994.654985,678400,722.0
1713902997.236931,680960,678.0
1713902999.8278763,683520,1409.0
1713903002.447822,686080,1407.0
1713903005.102767,688640,1430.0
1713903007.865709,691200,1412.0
1713903010.444656,693760,1152.0
1713903013.0835996,696320,2020.0
1713903015.7645435,698880,690.0
1713903018.4604897,701440,722.0
1713903021.1094317,704000,1131.0
1713903023.634379,706560,709.0
1713903026.2353246,709120,1137.0
1713903028.7652724,711680,307.0
1713903031.420217,714240,314.0
1713903033.982163,716800,314.0
1713903036.827104,719360,1955.0
1713903039.4530497,721920,681.0
1713903042.066994,724480,1241.0
1713903044.6149404,727040,289.0
1713903047.294885,729600,680.0
1713903049.8638308,732160,3161.0
1713903052.4787762,734720,311.0
1713903055.0337229,737280,1431.0
1713903057.704669,739840,312.0
1713903060.2596133,742400,1512.0
1713903065.639501,747520,1138.0
1713903068.3484466,750080,722.0
1713903070.9473903,752640,1426.0
1713903076.358277,757760,299.0
1713903079.0722206,760320,722.0
1713903081.7161653,762880,1406.0
1713903084.3011107,765440,1401.0
1713903086.903057,768000,315.0
1713903089.4650033,770560,1429.0
1713903092.1189487,773120,1424.0
1713903094.6948955,775680,705.0
1713903097.491836,778240,311.0
1713903100.1747797,780800,681.0
1713903102.7537255,783360,1125.0
1713903105.3536723,785920,1152.0
1713903107.9976158,788480,290.0
1713903110.6205611,791040,312.0
1713903113.1815085,793600,2471.0
1713903115.8764515,796160,700.0
1713903118.5043974,798720,1124.0
1713903123.8512845,803840,811.0
1713903129.3401697,808960,290.0
1713903131.9101162,811520,1421.0
1713903134.5070643,814080,687.0
1713903137.1620064,816640,312.0
1713903139.8549502,819200,1435.0
1713903142.435896,821760,856.0
1713903145.1368396,824320,1402.0
1713903147.7027855,826880,1126.0
1713903150.307732,829440,680.0
1713903152.901678,832000,1124.0
1713903155.7776177,834560,1407.0
1713903159.0305507,837120,1803.0
1713903161.9124897,839680,1418.0
1713903164.4744353,842240,1411.0
1713903172.3962739,849920,1545.0
1713903175.0592148,852480,1420.0
1713903177.704159,855040,314.0
1713903180.3861027,857600,1423.0
1713903182.957049,860160,1408.0
1713903188.4239366,865280,1422.0
1713903191.0118818,867840,315.0
1713903193.6138291,870400,708.0
1713903196.1987724,872960,682.0
1713903198.8527188,875520,722.0
1713903201.5216615,878080,1152.0
1713903204.0936074,880640,315.0
1713903206.7595534,883200,672.0
1713903209.3144996,885760,1433.0
1713903211.9514434,888320,2023.0
1713903214.5233896,890880,675.0
1713903217.3763297,893440,1433.0
1713903219.9542758,896000,679.0
1713903222.5942206,898560,1955.0
1713903225.307164,901120,679.0
1713903227.9321105,903680,1149.0
1713903230.525055,906240,1407.0
1713903233.2039988,908800,1409.0
1713903235.779946,911360,1125.0
1713903238.3938913,913920,676.0
1713903241.0158365,916480,301.0
1713903243.6247814,919040,722.0
1713903246.4277227,921600,1510.0
1713903249.0736687,924160,1419.0
1713903251.8596094,926720,2470.0
1713903254.615552,929280,681.0
1713903257.5924911,931840,687.0
1713903260.6204264,934400,1979.0
1713903263.3313692,936960,679.0
1713903266.1663103,939520,1413.0
1713903268.867254,942080,1526.0
1713903271.5761974,944640,677.0
1713903274.3011403,947200,683.0
1713903277.092082,949760,680.0
1713903279.753026,952320,1952.0
1713903282.6179674,954880,1441.0
1713903285.3939097,957440,313.0
1713903288.303849,960000,1133.0
1713903291.1467886,962560,676.0
1713903294.1607265,965120,1413.0
1713903296.7776704,967680,310.0
1713903299.389616,970240,1128.0
1713903302.0825596,972800,1434.0
1713903304.6925051,975360,1410.0
1713903307.6114445,977920,2474.0
1713903310.3113883,980480,1413.0
1713903313.104329,983040,1789.0
1713903315.895272,985600,1434.0
1713903318.7542112,988160,1434.0
1713903321.4651558,990720,1423.0
1713903324.230097,993280,2018.0
1713903326.7970426,995840,1433.0
1713903329.4149883,998400,722.0
1713903332.29893,1000960,1440.0
1713903335.297869,1003520,315.0
1713903337.9918091,1006080,1411.0
1713903343.2286994,1011200,314.0
1713903345.935644,1013760,1541.0
1713903348.50959,1016320,1437.0
1713903351.440528,1018880,310.0
1713903354.120473,1021440,1433.0
1713903356.7684164,1024000,2469.0
1713903359.3843625,1026560,1427.0
1713903361.9793074,1029120,1128.0
1713903364.5352542,1031680,1413.0
1713903367.696189,1034240,2468.0
1713903370.5051296,1036800,312.0
1713903373.0550764,1039360,1422.0
1713903375.6740232,1041920,1414.0
1713903378.4919627,1044480,1434.0
1713903381.3069057,1047040,722.0
1713903384.1518443,1049600,315.0
1713903386.9817882,1052160,314.0
1713903389.7167292,1054720,1414.0
1713903392.5166693,1057280,1781.0
1713903395.5216079,1059840,3161.0
1713903398.4715457,1062400,2470.0
1713903401.16449,1064960,679.0
1713903403.8424327,1067520,1413.0
1713903406.4133794,1070080,1955.0
1713903411.6762702,1075200,313.0
1713903414.313214,1077760,1431.0
1713903417.0611567,1080320,679.0
1713903419.6481023,1082880,1425.0
1713903422.7250385,1085440,2022.0
1713903428.6279159,1090560,2473.0
1713903431.3338578,1093120,2472.0
1713903434.227799,1095680,815.0
1713903437.187736,1098240,1434.0
1713903439.9396794,1100800,1432.0
1713903442.7606199,1103360,2025.0
1713903448.067509,1108480,1958.0
1713903453.2094011,1113600,1432.0
1713903456.0743418,1116160,1136.0
1713903458.6772864,1118720,1796.0
1713903463.8731778,1123840,2476.0
1713903466.6061215,1126400,1435.0
1713903469.183067,1128960,722.0
1713903474.372959,1134080,312.0
1713903476.9229057,1136640,1425.0
1713903479.5278513,1139200,1802.0
1713903482.142796,1141760,801.0
1713903484.735742,1144320,1152.0
1713903487.3936868,1146880,1545.0
1713903489.9756334,1149440,1127.0
1713903492.6335783,1152000,688.0
1713903495.3895197,1154560,1441.0
1713903498.2484596,1157120,1413.0
1713903501.016402,1159680,2019.0
1713903503.7423456,1162240,2023.0
1713903506.3052924,1164800,2021.0
1713903511.5581813,1169920,1415.0
1713903516.8650708,1175040,3161.0
1713903519.5280147,1177600,1544.0
1713903522.0729618,1180160,1434.0
1713903524.6679075,1182720,808.0
1713903527.2098544,1185280,3161.0
1713903529.8298004,1187840,1793.0
1713903532.3497472,1190400,1416.0
1713903534.9526923,1192960,2021.0
1713903537.5336394,1195520,1433.0
1713903542.6915307,1200640,1410.0
1713903545.3224769,1203200,1435.0
1713903548.0674183,1205760,2023.0
1713903550.670364,1208320,1421.0
1713903553.2013109,1210880,1129.0
1713903558.5112002,1216000,1795.0
1713903561.1191459,1218560,311.0
1713903563.7230911,1221120,1523.0
1713903566.430035,1223680,1544.0
1713903569.2969775,1226240,2226.0
1713903572.4039109,1228800,1129.0
1713903575.2768502,1231360,316.0
1713903578.369785,1233920,1528.0
1713903580.9577312,1236480,2226.0
1713903583.563678,1239040,843.0
1713903586.202622,1241600,1434.0
1713903588.791567,1244160,1799.0
1713903591.4145124,1246720,2024.0
1713903593.9374597,1249280,722.0
1713903596.6774023,1251840,2016.0
1713903601.853295,1256960,2744.0
1713903609.6341321,1264640,1129.0
1713903615.425012,1269760,313.0
1713903620.6579013,1274880,2226.0
1713903625.8967917,1280000,1423.0
1713903628.5577366,1282560,2226.0
1713903631.3026788,1285120,1406.0
1713903633.9276242,1287680,1406.0
1713903636.7445652,1290240,1411.0
1713903639.38051,1292800,1672.0
1713903644.5304024,1297920,1960.0
1713903647.1083486,1300480,1152.0
1713903654.8971856,1308160,1785.0
1713903657.4841316,1310720,1525.0
1713903660.0860782,1313280,311.0
1713903662.6180246,1315840,2025.0
1713903665.2989683,1318400,1421.0
1713903668.0029135,1320960,310.0
1713903670.6038575,1323520,1426.0
1713903673.1748042,1326080,310.0
1713903675.954747,1328640,676.0
1713903678.5886905,1331200,1422.0
1713903681.1616368,1333760,315.0
1713903683.8895798,1336320,1127.0
1713903686.4775264,1338880,311.0
1713903689.0804715,1341440,315.0
1713903691.7344158,1344000,1129.0
1713903694.3363614,1346560,1424.0
1713903697.205301,1349120,1127.0
1713903702.3881934,1354240,1428.0
1713903704.9971387,1356800,2472.0
1713903707.661083,1359360,1435.0
1713903710.2860308,1361920,1527.0
1713903712.8889737,1364480,820.0
1713903715.5579178,1367040,1523.0
1713903720.7338097,1372160,1427.0
1713903723.294756,1374720,1407.0
1713903726.3186932,1377280,1125.0
1713903728.921639,1379840,804.0
1713903731.5205855,1382400,1129.0
1713903734.1995294,1384960,1435.0
1713903736.8804724,1387520,1797.0
1713903739.475418,1390080,1154.0
1713903742.0903635,1392640,310.0
1713903744.744308,1395200,1423.0
1713903747.3692532,1397760,1429.0
1713903752.6251433,1402880,1136.0
1713903755.1830933,1405440,1402.0
1713903758.0540307,1408000,1130.0
1713903760.6189766,1410560,1431.0
1713903763.1849227,1413120,1524.0
1713903765.77487,1415680,1982.0
1713903768.4118137,1418240,1439.0
1713903773.5847054,1423360,1422.0
1713903776.2516494,1425920,1428.0
1713903778.8215957,1428480,1430.0
1713903781.442541,1431040,1441.0
1713903794.684264,1443840,1676.0
1713903797.3172092,1446400,1439.0
1713903799.8341563,1448960,708.0
1713903805.0720482,1454080,1440.0
1713903807.6639926,1456640,1432.0
1713903810.1749413,1459200,2473.0
1713903812.798886,1461760,1407.0
1713903815.3938336,1464320,2022.0
1713903818.223772,1466880,2226.0
1713903820.786719,1469440,1523.0
1713903823.4076636,1472000,1966.0
1713903826.0206091,1474560,1506.0
1713903828.6425545,1477120,1127.0
1713903831.199502,1479680,1436.0
1713903833.8264468,1482240,290.0
1713903836.448391,1484800,2226.0
1713903839.0223389,1487360,1522.0
1713903841.608283,1489920,722.0
1713903844.251228,1492480,1410.0
1713903849.5981166,1497600,2020.0
1713903854.8960056,1502720,2472.0
1713903857.520951,1505280,2226.0
1713903860.111897,1507840,1432.0
1713903862.6948428,1510400,2026.0
1713903868.0437312,1515520,1149.0
1713903870.6556764,1518080,1783.0
1713903873.2886243,1520640,2226.0
1713903876.1365616,1523200,1410.0
1713903878.7465081,1525760,898.0
1713903881.3374534,1528320,1434.0
1713903883.9643996,1530880,315.0
1713903886.5513442,1533440,2021.0
1713903889.1722898,1536000,1410.0
1713903891.792235,1538560,712.0
1713903894.3931825,1541120,315.0
1713903896.9861262,1543680,1524.0
1713903899.6210706,1546240,1423.0
1713903902.2030168,1548800,1410.0
1713903907.5289056,1553920,301.0
1713903910.1748507,1556480,315.0
1713903912.7317975,1559040,2021.0
1713903915.4557402,1561600,3161.0
1713903920.5566347,1566720,2473.0
1713903923.1075802,1569280,1520.0
1713903928.3474715,1574400,1406.0
1713903930.894417,1576960,310.0
1713903933.4543638,1579520,2021.0
1713903936.3323035,1582080,2477.0
1713903938.9342494,1584640,1983.0
1713903941.544208,1587200,1437.0
1713903944.2091694,1589760,1523.0
1713903946.8151305,1592320,1796.0
1713903949.41609,1594880,1817.0
1713903952.004052,1597440,2226.0
1713903954.6810107,1600000,1952.0
1713903957.2719722,1602560,313.0
1713903959.8979328,1605120,706.0
1713903962.6008923,1607680,1954.0
1713903968.0308146,1612800,1673.0
1713903970.613772,1615360,1411.0
1713903973.2057335,1617920,1427.0
1713903975.8766935,1620480,1408.0
1713903978.5026538,1623040,2473.0
1713903981.1226144,1625600,1407.0
1713903983.6975756,1628160,1419.0
1713903986.4455366,1630720,796.0
1713903991.5894575,1635840,1428.0
1713903994.1494193,1638400,1522.0
1713903996.9783764,1640960,1433.0
1713903999.5133388,1643520,1429.0
1713904002.0733004,1646080,2226.0
1713904004.6672618,1648640,706.0
1713904007.2472224,1651200,1542.0
1713904012.3251467,1656320,1955.0
1713904020.0700314,1664000,1657.0
1713904022.6949914,1666560,2470.0
1713904025.3529515,1669120,799.0
1713904028.1809096,1671680,1431.0
1713904030.7318707,1674240,1434.0
1713904033.3458314,1676800,1425.0
1713904036.0007913,1679360,1433.0
1713904038.6587517,1681920,2472.0
1713904041.2017128,1684480,2470.0
1713904043.8736744,1687040,1127.0
1713904046.5096343,1689600,1420.0
1713904049.1075954,1692160,1520.0
1713904051.639557,1694720,1409.0
1713904057.037476,1699840,312.0
1713904059.6334383,1702400,2226.0
1713904062.1803997,1704960,1429.0
1713904064.84336,1707520,678.0
1713904067.377321,1710080,1129.0
1713904072.625242,1715200,3161.0
1713904075.1982033,1717760,1432.0
1713904082.882088,1725440,685.0
1713904088.211008,1730560,1410.0
1713904093.3979309,1735680,2759.0
1713904096.0548904,1738240,722.0
1713904109.086695,1751040,1665.0
1713904111.7506554,1753600,1522.0
1713904114.3176165,1756160,898.0
1713904119.8065338,1761280,1421.0
1713904122.3624961,1763840,1525.0
1713904124.9994562,1766400,1411.0
1713904127.5354204,1768960,2226.0
1713904130.1943786,1771520,1429.0
1713904132.7543406,1774080,1127.0
1713904135.3773017,1776640,1817.0
1713904138.0052626,1779200,1520.0
1713904140.6352217,1781760,1427.0
1713904145.9311454,1786880,1127.0
1713904151.1700637,1792000,2470.0
1713904153.7080278,1794560,2763.0
1713904156.508984,1797120,1243.0
1713904159.0889447,1799680,1442.0
1713904161.6649067,1802240,1525.0
1713904164.2178693,1804800,1127.0
1713904172.1407492,1812480,1671.0
1713904174.7787094,1815040,1528.0
1713904177.5806677,1817600,2762.0
1713904180.1936288,1820160,1952.0
1713904182.7735906,1822720,1434.0
1713904185.3575513,1825280,1523.0
1713904193.0354354,1832960,2469.0
1713904195.633398,1835520,1155.0
1713904200.7293205,1840640,3161.0
1713904206.0142415,1845760,1429.0
1713904208.5902026,1848320,2226.0
1713904211.1241643,1850880,1787.0
1713904213.7211254,1853440,1431.0
1713904216.382087,1856000,2021.0
1713904221.7580132,1861120,1412.0
1713904224.6129646,1863680,1411.0
1713904227.7709155,1866240,1442.0
1713904230.5048738,1868800,1127.0
1713904233.1288342,1871360,1413.0
1713904238.7457502,1876480,3161.0
1713904241.3147113,1879040,1407.0
1713904243.890673,1881600,1963.0
1713904246.4436347,1884160,674.0
1713904249.0735953,1886720,803.0
1713904251.6415567,1889280,1443.0
1713904254.2005184,1891840,1128.0
1713904256.805479,1894400,310.0
1713904259.3974404,1896960,1440.0
1713904261.9574027,1899520,3161.0
1713904264.5143638,1902080,2010.0
1713904267.354321,1904640,1440.0
1713904272.4582443,1909760,2473.0
1713904277.6541665,1914880,797.0
1713904280.2071283,1917440,1411.0
1713904287.9580114,1925120,2226.0
1713904300.9438171,1937920,2226.0
1713904306.1447392,1943040,1410.0
1713904311.3176615,1948160,1256.0
1713904319.0535464,1955840,1130.0
1713904321.6415076,1958400,1422.0
1713904324.2364676,1960960,1421.0
1713904327.129424,1963520,2226.0
1713904329.6953864,1966080,1527.0
1713904332.3363469,1968640,1413.0
1713904335.035306,1971200,1126.0
1713904337.7142668,1973760,1952.0
1713904340.2572284,1976320,674.0
1713904342.8221905,1978880,2760.0
1713904345.4861488,1981440,1129.0
1713904348.16111,1984000,722.0
1713904350.7310705,1986560,1797.0
1713904353.2760339,1989120,1412.0
1713904358.5869522,1994240,1128.0
1713904361.1949134,1996800,1242.0
1713904363.7428749,1999360,2226.0
1713904366.529833,2001920,2715.0
1713904369.1197944,2004480,1154.0
1713904371.7097554,2007040,1414.0
1713904374.2967181,2009600,1659.0
1713904376.8996775,2012160,314.0
1713904379.42964,2014720,3161.0
1713904382.0246007,2017280,1433.0
1713904384.539563,2019840,686.0
1713904387.3785205,2022400,226.0
1713904389.9224823,2024960,679.0
1713904395.094406,2030080,1782.0
1713904397.7913647,2032640,312.0
1713904400.3353262,2035200,1434.0
1713904402.9552867,2037760,1127.0
1713904405.5422482,2040320,1671.0
1713904408.2532074,2042880,722.0
1713904410.77517,2045440,1129.0
1713904413.3531322,2048000,1124.0
1713904416.0480921,2050560,2471.0
1713904418.678051,2053120,1413.0
1713904421.2440126,2055680,1414.0
1713904423.8769739,2058240,312.0
1713904426.4629345,2060800,1953.0
1713904429.0588956,2063360,1232.0
1713904431.7018557,2065920,2226.0
1713904434.3238163,2068480,314.0
1713904436.9307773,2071040,2021.0
1713904439.577739,2073600,703.0
1713904442.150699,2076160,1131.0
1713904445.172654,2078720,1526.0
1713904450.8025694,2083840,313.0
1713904453.6015275,2086400,722.0
1713904456.4624846,2088960,1413.0
1713904459.2934437,2091520,1439.0
1713904462.1173997,2094080,1413.0
1713904465.2073529,2096640,2019.0
1713904468.10731,2099200,1949.0
1713904476.6701808,2106880,2226.0
1713904479.2651446,2109440,824.0
1713904481.8431032,2112000,1424.0
1713904484.4910638,2114560,2474.0
1713904487.1450243,2117120,1791.0
1713904489.7149854,2119680,1130.0
1713904492.271947,2122240,1788.0
1713904494.8849077,2124800,2226.0
1713904497.5138686,2127360,708.0
1713904502.7247906,2132480,2470.0
1713904505.3257513,2135040,1979.0
1713904508.0857098,2137600,1434.0
1713904510.7536702,2140160,1788.0
1713904513.3356316,2142720,2470.0
1713904515.9495919,2145280,674.0
1713904518.5075545,2147840,2471.0
1713904523.694477,2152960,693.0
1713904526.2554376,2155520,2471.0
1713904528.9333973,2158080,1953.0
1713904531.583358,2160640,3161.0
1713904534.13532,2163200,1522.0
1713904542.1022005,2170880,681.0
1713904544.7711596,2173440,898.0
1713904547.4471197,2176000,1435.0
1713904549.9640818,2178560,674.0
1713904552.547043,2181120,2226.0
1713904555.1160047,2183680,1433.0
1713904557.7399657,2186240,1416.0
1713904560.3149266,2188800,1129.0
1713904562.9388871,2191360,2471.0
1713904565.4748504,2193920,1414.0
1713904568.3168068,2196480,1768.0
1713904570.86377,2199040,1412.0
1713904573.4927292,2201600,1130.0
1713904576.1036897,2204160,1787.0
1713904578.8346488,2206720,1944.0
1713904581.4286098,2209280,2023.0
1713904584.0445707,2211840,1789.0
1713904586.6375313,2214400,722.0
1713904589.3404915,2216960,2475.0
1713904591.9294522,2219520,2025.0
1713904594.5644128,2222080,2472.0
1713904597.4583712,2224640,832.0
1713904600.0213306,2227200,2472.0
1713904602.6612911,2229760,1956.0
1713904605.235254,2232320,815.0
1713904607.8522136,2234880,708.0
1713904610.3781762,2237440,1432.0
1713904612.9901364,2240000,675.0
1713904615.5300982,2242560,1409.0
1713904618.1140597,2245120,313.0
1713904620.6610215,2247680,2473.0
1713904623.3149817,2250240,2758.0
1713904628.760901,2255360,1957.0
1713904636.392785,2263040,1425.0
1713904639.0017462,2265600,1441.0
1713904641.5217083,2268160,2226.0
1713904644.190668,2270720,1422.0
1713904646.7286305,2273280,3161.0
1713904649.4005902,2275840,1434.0
1713904651.9305522,2278400,722.0
1713904654.5775123,2280960,2471.0
1713904657.3934708,2283520,898.0
1713904659.996431,2286080,1433.0
1713904662.5773923,2288640,1957.0
1713904665.2873523,2291200,677.0
1713904667.858314,2293760,1413.0
1713904670.4792743,2296320,1524.0
1713904673.1192346,2298880,1960.0
1713904675.754195,2301440,1957.0
1713904678.3221576,2304000,1818.0
1713904680.9841166,2306560,3161.0
1713904683.552078,2309120,1412.0
1713904686.2280407,2311680,311.0
1713904688.9779987,2314240,1421.0
1713904691.5619597,2316800,1129.0
1713904694.1279197,2319360,709.0
1713904696.7748797,2321920,1511.0
1713904699.3178425,2324480,1948.0
1713904701.9258037,2327040,1527.0
1713904704.4767642,2329600,1520.0
1713904707.1017256,2332160,1544.0
1713904709.7556856,2334720,1520.0
1713904714.94661,2339840,1433.0
1713904717.757565,2342400,1528.0
1713904720.337526,2344960,2226.0
1713904722.8704882,2347520,1524.0
1713904725.8894436,2350080,2042.0
1713904728.8503983,2352640,677.0
1713904731.4593613,2355200,2748.0
1713904736.6532815,2360320,1962.0
1713904739.2082434,2362880,1128.0
1713904741.867203,2365440,2470.0
1713904747.1981232,2370560,3161.0
1713904752.3510463,2375680,2469.0
1713904754.9090085,2378240,2226.0
1713904757.480969,2380800,1127.0
1713904760.012931,2383360,1792.0
1713904765.151854,2388480,1433.0
1713904767.7218156,2391040,1521.0
1713904770.4617753,2393600,676.0
1713904773.0667355,2396160,675.0
1713904775.6406984,2398720,1670.0
1713904781.0486178,2403840,2226.0
1713904783.625577,2406400,1798.0
1713904786.1945384,2408960,2754.0
1713904788.8024993,2411520,671.0
1713904791.3694606,2414080,2028.0
1713904796.4513843,2419200,675.0
1713904801.5803075,2424320,708.0
1713904804.158269,2426880,707.0
1713904806.915228,2429440,1797.0
1713904809.5371878,2432000,3161.0
1713904812.0771508,2434560,1791.0
1713904817.1940732,2439680,1955.0
1713904819.7700348,2442240,2226.0
1713904824.84796,2447360,1428.0
1713904830.0578814,2452480,2226.0
1713904832.613842,2455040,1434.0
1713904835.2158043,2457600,1677.0
1713904838.003762,2460160,1956.0
1713904843.1436841,2465280,2472.0
1713904845.757646,2467840,1526.0
1713904848.3686075,2470400,1525.0
1713904850.94857,2472960,722.0
